"Title","MetaScore","UserScore","Publisher","Developer","Genre","Date","BoxArtFrontURL","BoxArtBackURL","ReferenceURL",
"Auto-Upturn","","7.5","Sachen","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/7/5/4/932754_75185_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/5/4/932754_75185_back.jpg","http://www.gamespot.com/auto-upturn/platform/nes/"
"AV Hanafuda Club","","- -","Hacker International","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/1/6/3/989163_158802_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/6/3/989163_158802_back.jpg","http://www.gamespot.com/av-hanafuda-club/platform/nes/"
"B-Wings","","7.0","Data East","","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/9/8/578298_18675_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/9/8/578298_18675_back.jpg","http://www.gamespot.com/b-wings/platform/nes/"
"Babel no Tou","","7.0","Namco","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/3/0/2/578302_18025_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/0/2/578302_18025_back.jpg","http://www.gamespot.com/babel-no-tou/platform/nes/"
"Baby Boomer","","5.8","Color Dreams","","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/0/0/587100_39460_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/0/0/587100_39460_back.jpg","http://www.gamespot.com/baby-boomer/platform/nes/"
"Back to the Future","","5.0","LJN Ltd.","Beam Software","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/0/1/587101_46859_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/0/1/587101_46859_back.jpg","http://www.gamespot.com/back-to-the-future/platform/nes/"
"Back to the Future II & III","","5.0","LJN Ltd.","Beam Software","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/0/2/587102_46860_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/0/2/587102_46860_back.jpg","http://www.gamespot.com/back-to-the-future-ii-and-iii/platform/nes/"
"Bad Dudes","","6.8","Data East","","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/0/3/587103_39461_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/0/3/587103_39461_back.jpg","http://www.gamespot.com/bad-dudes/platform/nes/"
"Bad News Baseball","","8.1","Tecmo","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/1/0/4/587104_46861_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/0/4/587104_46861_back.jpg","http://www.gamespot.com/bad-news-baseball/platform/nes/"
"Bad Street Brawler","","4.8","Mattel","Beam Software","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/0/5/587105_46862_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/0/5/587105_46862_back.jpg","http://www.gamespot.com/bad-street-brawler/platform/nes/"
"Baken Hisshou Gaku: Gate In","","5.3","K Amusement Leasing","Graphic Research","Sports","","http://image.gamespotcdn.net/gamespot/images/box/6/1/3/579613_20779_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/1/3/579613_20779_back.jpg","http://www.gamespot.com/baken-hisshou-gaku-gate-in/platform/nes/"
"Bakushou: Ai no Gekijou","","2.5","Coconuts Japan","","Action","","http://image.gamespotcdn.net/gamespot/images/box/8/8/9/579889_20351_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/8/8/9/579889_20351_back.jpg","http://www.gamespot.com/bakushou-ai-no-gekijou/platform/nes/"
"Bakushou!! Jinsei Gekijou","","4.5","Taito Corporation","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/1/4/579414_19923_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/1/4/579414_19923_back.jpg","http://www.gamespot.com/bakushou-jinsei-gekijou/platform/nes/"
"Bakushou!! Jinsei Gekijou 2","","4.6","Taito Corporation","C-Lab","Action","","http://image.gamespotcdn.net/gamespot/images/box/5/4/8/570548_8870_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/4/8/570548_8870_back.jpg","http://www.gamespot.com/bakushou-jinsei-gekijou-2/platform/nes/"
"Bakushou!! Jinsei Gekijou 3","","8.3","Taito Corporation","Act Japan","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/1/7/570617_8875_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/1/7/570617_8875_back.jpg","http://www.gamespot.com/bakushou-jinsei-gekijou-3/platform/nes/"
"Ballblazer","","5.5","Pony Canyon","Lucasfilm Games","Action","","http://image.gamespotcdn.net/gamespot/images/box/5/6/5/578565_18990_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/6/5/578565_18990_back.jpg","http://www.gamespot.com/ballblazer/platform/nes/"
"Balloon Fight","","8.0","Nintendo","","Action","","http://image.gamespotcdn.net/gamespot/images/box/3/8/6/563386_28998_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/8/6/563386_28998_back.jpg","http://www.gamespot.com/balloon-fight/platform/nes/"
"Balloon Monster","","10","NTDEC","Mega Soft","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/2/8/988428_157894_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/2/8/988428_157894_back.jpg","http://www.gamespot.com/balloon-monster/platform/nes/"
"Baltron","","4.5","Toei Animation","Shouei","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/8/7/578287_19354_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/8/7/578287_19354_back.jpg","http://www.gamespot.com/baltron/platform/nes/"
"Banana","","7.5","Victor Interactive Software","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/3/1/2/578312_18841_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/1/2/578312_18841_back.jpg","http://www.gamespot.com/banana/platform/nes/"
"Banana Prince","","6.8","Takara","Kid","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/9/0/567290_7532_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/9/0/567290_7532_back.jpg","http://www.gamespot.com/banana-prince/platform/nes/"
"Bandit Kings of Ancient China","","7.9","Koei","","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/1/0/6/587106_39462_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/0/6/587106_39462_back.jpg","http://www.gamespot.com/bandit-kings-of-ancient-china/platform/nes/"
"Barbie","","4.1","Hi-Tech","Imagineering Inc","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/0/7/587107_46863_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/0/7/587107_46863_back.jpg","http://www.gamespot.com/barbie/platform/nes/"
"Barcode World","","5.0","SunSoft","Epoch","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/7/9/4/581794_22096_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/9/4/581794_22096_back.jpg","http://www.gamespot.com/barcode-world/platform/nes/"
"The Bard's Tale II: The Destiny Knight","","4.7","Pony Canyon","Atelier Double","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/6/3/5/570635_9592_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/3/5/570635_9592_back.jpg","http://www.gamespot.com/the-bards-tale-ii-the-destiny-knight/platform/nes/"
"The Bard's Tale","","6.6","Pony Canyon","Atelier Double","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/1/0/8/587108_49861_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/0/8/587108_49861_back.jpg","http://www.gamespot.com/the-bards-tale-1991/platform/nes/"
"Barker Bill's Trick Shooting","","7.3","Nintendo","","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/0/9/587109_39463_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/0/9/587109_39463_back.jpg","http://www.gamespot.com/barker-bills-trick-shooting/platform/nes/"
"Cyber Stadium Series: Base Wars","","7.9","Ultra","Konami","Sports","","http://image.gamespotcdn.net/gamespot/images/box/1/1/0/587110_46864_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/1/0/587110_46864_back.jpg","http://www.gamespot.com/cyber-stadium-series-base-wars/platform/nes/"
"Baseball","","6.7","Nintendo","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/2/8/0/578280_35448_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/8/0/578280_35448_back.jpg","http://www.gamespot.com/baseball/platform/nes/"
"Baseball Fighter","","5.0","Vap","Graphic Research","Sports","","http://image.gamespotcdn.net/gamespot/images/box/5/7/3/570573_9638_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/7/3/570573_9638_back.jpg","http://www.gamespot.com/baseball-fighter/platform/nes/"
"Baseball Simulator 1.000","","7.7","Culture Brain","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/1/1/1/587111_39464_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/1/1/587111_39464_back.jpg","http://www.gamespot.com/baseball-simulator-1-000/platform/nes/"
"Baseball Stars","","8.6","SNK","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/3/8/7/563387_28999_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/8/7/563387_28999_back.jpg","http://www.gamespot.com/baseball-stars-1989/platform/nes/"
"Baseball Stars II","","7.8","Romstar","Pixel","Sports","","http://image.gamespotcdn.net/gamespot/images/box/1/1/2/587112_39465_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/1/2/587112_39465_back.jpg","http://www.gamespot.com/baseball-stars-2/platform/nes/"
"Bases Loaded","","7.4","Jaleco Entertainment","TOSE","Sports","","http://image.gamespotcdn.net/gamespot/images/box/1/1/3/587113_56897_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/1/3/587113_56897_back.jpg","http://www.gamespot.com/bases-loaded/platform/nes/"
"Bases Loaded 3","","7.4","Jaleco Entertainment","TOSE","Sports","","http://image.gamespotcdn.net/gamespot/images/box/1/1/5/587115_2500_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/1/5/587115_2500_back.jpg","http://www.gamespot.com/bases-loaded-3/platform/nes/"
"Bases Loaded 4","","6.7","Jaleco Entertainment","TOSE","Sports","","http://image.gamespotcdn.net/gamespot/images/box/1/1/6/587116_46865_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/1/6/587116_46865_back.jpg","http://www.gamespot.com/bases-loaded-4/platform/nes/"
"Bases Loaded II: Second Season","","7.3","Jaleco Entertainment","TOSE","Sports","","http://image.gamespotcdn.net/gamespot/images/box/1/1/4/587114_68133_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/1/4/587114_68133_back.jpg","http://www.gamespot.com/bases-loaded-ii-second-season/platform/nes/"
"Batman","","7.6","SunSoft","","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/1/7/587117_39466_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/1/7/587117_39466_back.jpg","http://www.gamespot.com/batman/platform/nes/"
"Batman Returns","","7.3","Konami","","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/1/8/587118_39467_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/1/8/587118_39467_back.jpg","http://www.gamespot.com/batman-returns/platform/nes/"
"Batman: Return of the Joker","","7.7","SunSoft","","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/1/9/587119_39468_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/1/9/587119_39468_back.jpg","http://www.gamespot.com/batman-return-of-the-joker/platform/nes/"
"Bats & Terry","","7.0","Use","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/4/4/578444_19367_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/4/4/578444_19367_back.jpg","http://www.gamespot.com/bats-and-terry/platform/nes/"
"Battle Baseball","","3.8","Banpresto","Minato Giken","Sports","","http://image.gamespotcdn.net/gamespot/images/box/7/0/4/570704_9388_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/0/4/570704_9388_back.jpg","http://www.gamespot.com/battle-baseball/platform/nes/"
"Battle Chess","","7.0","Data East","Beam Software","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/1/2/0/587120_39469_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/2/0/587120_39469_back.jpg","http://www.gamespot.com/battle-chess/platform/nes/"
"Battle City","","7.9","Namco","","Action","","http://image.gamespotcdn.net/gamespot/images/box/9/6/6/562966_247286_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/9/6/6/562966_247286_back.jpg","http://www.gamespot.com/battle-city-1985/platform/nes/"
"Battle Fleet","","6.5","Namco","","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/6/2/2/579622_19527_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/2/2/579622_19527_back.jpg","http://www.gamespot.com/battle-fleet/platform/nes/"
"Battle Kid 2: Mountain of Torment","","9.0","RetroZone","Sivak Games","Action","","http://image.gamespotcdn.net/gamespot/images/box/8/9/9/694899_293651_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/8/9/9/694899_293651_back.jpg","http://www.gamespot.com/battle-kid-2-mountain-of-torment/platform/nes/"
"Battle Kid: Fortress of Peril","","9.6","RetroZone","Sivak Games","Action","","http://image.gamespotcdn.net/gamespot/images/box/5/9/1/999591_175890_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/9/1/999591_175890_back.jpg","http://www.gamespot.com/battle-kid-fortress-of-peril/platform/nes/"
"The Battle of Olympus","","8.0","Broderbund","Infinity","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/1/2/1/587121_39470_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/2/1/587121_39470_back.jpg","http://www.gamespot.com/the-battle-of-olympus-1989/platform/nes/"
"Battle Rush: Build Up Robot Tournament","","7.0","Bandai","TOSE","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/3/1/570731_9038_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/3/1/570731_9038_back.jpg","http://www.gamespot.com/battle-rush-build-up-robot-tournament/platform/nes/"
"Battle Stadium: Senbatsu Pro Yakyuu","","3.5","IGS","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/8/8/1/579881_20851_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/8/8/1/579881_20851_back.jpg","http://www.gamespot.com/battle-stadium-senbatsu-pro-yakyuu/platform/nes/"
"Battle Storm","","6.5","Yonezawa PR21","Bullet Proof Software","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/6/2/5/570625_10076_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/2/5/570625_10076_back.jpg","http://www.gamespot.com/battle-storm/platform/nes/"
"Battle Tank","","8.0","Absolute Entertainment","Imagineering Inc","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/2/2/587122_46866_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/2/2/587122_46866_back.jpg","http://www.gamespot.com/battle-tank/platform/nes/"
"Battleship","","6.6","Mindscape Inc.","Milton Bradley","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/1/2/4/587124_46867_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/2/4/587124_46867_back.jpg","http://www.gamespot.com/battleship/platform/nes/"
"Battletoads","","8.4","Tradewest","Rare Ltd.","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/2/5/587125_39471_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/2/5/587125_39471_back.jpg","http://www.gamespot.com/battletoads/platform/nes/"
"Battletoads & Double Dragon","","8.1","Tradewest","Rare Ltd.","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/2/6/587126_46868_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/2/6/587126_46868_back.jpg","http://www.gamespot.com/battletoads-and-double-dragon/platform/nes/"
"Be-Bop High School: Koukousei Gokuraku Densetsu","","2.8","Data East","","Adventure","","http://image.gamespotcdn.net/gamespot/images/box/5/7/1/578571_18683_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/7/1/578571_18683_back.jpg","http://www.gamespot.com/be-bop-high-school-koukousei-gokuraku-densetsu/platform/nes/"
"Disney's Beauty and the Beast","","5.4","Hudson","","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/2/7/587127_2716_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/2/7/587127_2716_back.jpg","http://www.gamespot.com/disneys-beauty-and-the-beast/platform/nes/"
"Bee 52","","5.1","Camerica","Codemasters","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/2/8/587128_46869_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/2/8/587128_46869_back.jpg","http://www.gamespot.com/bee-52/platform/nes/"
"Beetlejuice","","5.1","LJN Ltd.","Rare Ltd.","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/2/9/587129_46870_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/2/9/587129_46870_back.jpg","http://www.gamespot.com/beetlejuice/platform/nes/"
"Best Keiba Derby Stallion","","5.9","ASCII Entertainment","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/6/2/6/570626_9178_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/2/6/570626_9178_back.jpg","http://www.gamespot.com/best-keiba-derby-stallion/platform/nes/"
"Best of the Best: Championship Karate","","5.2","Electro Brain","Loriciels","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/3/0/587130_46871_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/3/0/587130_46871_back.jpg","http://www.gamespot.com/best-of-the-best-championship-karate/platform/nes/"
"Best Play Pro Yakyuu","","6.0","ASCII Entertainment","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/6/0/4/578604_18709_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/0/4/578604_18709_back.jpg","http://www.gamespot.com/best-play-pro-yakyuu-1988/platform/nes/"
"Best Play Pro Yakyuu '90","","5.0","ASCII Entertainment","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/8/7/2/579872_20141_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/8/7/2/579872_20141_back.jpg","http://www.gamespot.com/best-play-pro-yakyuu-90/platform/nes/"
"Best Play Pro Yakyuu II","","7.5","ASCII Entertainment","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/5/8/0/579580_20139_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/8/0/579580_20139_back.jpg","http://www.gamespot.com/best-play-pro-yakyuu-ii/platform/nes/"
"Best Play Pro Yakyuu Special","","4.6","ASCII Entertainment","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/6/8/2/570682_9180_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/8/2/570682_9180_back.jpg","http://www.gamespot.com/best-play-pro-yakyuu-special/platform/nes/"
"Bible Adventures","","5.1","Wisdom Tree","","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/3/1/587131_39472_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/3/1/587131_39472_back.jpg","http://www.gamespot.com/bible-adventures/platform/nes/"
"Bible Buffet","","4.4","Wisdom Tree","Color Dreams","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/1/3/2/587132_39473_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/3/2/587132_39473_back.jpg","http://www.gamespot.com/bible-buffet/platform/nes/"
"Big Nose Freaks Out","","6.2","Camerica","Codemasters","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/3/5/587135_39476_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/3/5/587135_39476_back.jpg","http://www.gamespot.com/big-nose-freaks-out/platform/nes/"
"Big Nose the Caveman","","6.7","Camerica","Codemasters","Action","","http://image.gamespotcdn.net/gamespot/images/box/1/3/6/587136_46872_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/3/6/587136_46872_back.jpg","http://www.gamespot.com/big-nose-the-caveman/platform/nes/"
